"bill_id","govtrack_id","sponsor_title"
hr6491-115,412195,Rep
hres290-95,300048,Rep
hr790-117,412541,Rep.
s569-103,400561,Sen
hres460-102,300085,Rep
hr4540-116,400291,Rep
s224-104,300061,Sen
s2150-114,300048,Sen.
s2469-102,300071,Sen
hr6291-95,401819,Rep
hr3124-99,412007,Rep
s2713-99,406188,Sen
hr2567-114,412640,Rep.
hr13836-94,401274,Rep
s3771-93,405969,Sen
hr2914-99,400333,Rep
s1324-104,406188,Sen
hr5122-109,400191,Rep
hr6789-96,401273,Rep
hres312-115,400158,Rep
hr5178-97,403556,Rep
hr4107-101,400571,Rep
hr4483-113,412219,Rep
s1581-106,300007,Sen
s1227-116,300048,Sen
hr2096-105,400333,Rep
hr12982-95,401819,Rep
hr3829-115,412695,Rep
s87-111,400418,Sen
hjres592-100,403695,Rep
s889-97,406918,Sen
s2004-108,300048,Sen
hr1002-106,400191,Rep
hres118-105,400350,Rep
s2180-102,300048,Sen
hr1965-100,300037,Rep
s780-94,401391,Sen
hr2876-95,411025,Rep
hr2688-103,400043,Rep
hr6716-116,412842,Rep
hr5898-111,412219,Rep
s2907-97,405252,Sen
hr17294-93,400333,Rep
s2196-117,412549,Sen.
hr1774-101,402114,Rep
s2087-110,300037,Sen
s1678-93,405721,Sen
hr4063-115,412695,Rep
sjres29-100,300048,Sen
hr3273-96,405496,Rep
s1852-93,401391,Sen
s2850-108,300085,Sen
hconres231-102,403695,Rep
s2013-104,300071,Sen
s88-105,300091,Sen
hr17268-93,404297,Rep
sres254-93,404343,Sen
s3214-95,401391,Sen
hr4216-107,400015,Rep
hr1548-95,411479,Rep
sconres16-95,407481,Sen
s3688-109,300071,Sen
hr4115-97,400191,Rep
hconres256-95,404297,Rep
hr10292-95,401819,Rep
hconres354-109,400322,Rep
hr2903-116,412702,Rep
hr2035-113,400291,Rep
s556-107,300057,Sen
hres549-107,400158,Rep
s206-105,300082,Sen
hr648-102,400333,Rep
hr17343-93,409575,Rep
hr1749-106,400015,Rep
hr1430-105,400374,Rep
hr7388-116,400316,Rep
hconres43-111,400333,Rep
s2415-102,300071,Sen
hr420-106,400382,Rep
sres73-93,406918,Sen
hr5270-114,412650,Rep.
s1776-95,405969,Sen
hr13971-95,410186,Rep
hr14349-93,405303,Rep
s3048-107,300045,Sen
sres13-107,300031,Sen
s3729-110,300037,Sen
hr1128-103,300085,Rep
hr2829-94,407783,Rep
hr14508-94,410186,Rep
sconres8-110,400418,Sen
s716-93,405721,Sen
hr5326-117,412541,Rep.
hres1030-93,408065,Rep
s1595-104,401709,Sen
hr1245-93,411025,Rep
hr3062-112,400316,Rep
hr1915-106,400594,Rep
hr6792-110,400443,Rep
hr4872-97,400333,Rep
s3269-95,407481,Sen
hr4406-101,403695,Rep
hr4907-115,400350,Rep
hr5175-97,400191,Rep
hr4693-112,400158,Rep
hr2127-115,412712,Rep
hr735-110,400333,Rep
hr2162-108,400043,Rep
hr3984-104,400191,Rep
hr4881-109,400191,Rep
s2304-96,405252,Sen
hr3653-95,404880,Rep
s1635-111,300037,Sen
hr4418-96,409572,Rep
hr1757-97,407783,Rep
s1101-105,300057,Sen
hr3364-97,409572,Rep
s406-109,300091,Sen
s1787-100,300031,Sen
hres519-115,400350,Rep
hr1303-111,400350,Rep
s4012-111,300061,Sen
hr1784-111,412308,Rep
s1050-105,300057,Sen
hr8623-95,401819,Rep
s818-117,300048,Sen.
hr162-94,400680,Rep
sconres60-112,300082,Sen
hconres197-108,400226,Rep
hjres110-96,404880,Rep
hr3859-98,403178,Rep
hconres114-109,400333,Rep
s465-105,300037,Sen
s707-96,401391,Sen
hr2938-107,400174,Rep
hr1054-108,400058,Rep
hr3833-105,400518,Rep
s3306-112,300071,Sen
hres502-102,400174,Rep
hr10851-94,401819,Rep
hjres41-105,400382,Rep
hr4459-100,405646,Rep
hr6011-93,401322,Rep
hr5319-108,400443,Rep
s171-109,300075,Sen
hr6303-109,400370,Rep
sconres23-105,300071,Sen
hconres78-104,400333,Rep
hr5906-112,412308,Rep
s768-114,400418,Sen.
hr578-107,400121,Rep
hr4767-101,400174,Rep
hr1418-102,400058,Rep
hconres325-97,400191,Rep
hr968-97,404880,Rep
hr10405-95,407783,Rep
s1656-103,300007,Sen
s3497-111,412384,Sen
s1606-106,300048,Sen
hjres36-116,412702,Rep
hr14863-94,401540,Rep
hr830-113,400158,Rep
s321-97,401391,Sen
hr6009-114,412650,Rep.
hres239-99,406740,Rep
sres92-100,300048,Sen
hr3681-117,412695,Rep.
s3096-107,300061,Sen
hr2213-99,410142,Rep
hr2528-107,400226,Rep
s278-105,300159,Sen
sres270-105,300045,Sen
s2493-107,300031,Sen
hr2365-106,400333,Rep
hr4139-108,400188,Rep
s335-114,300048,Sen.
s3303-102,300048,Sen
hjres1040-93,408065,Rep
hr9430-93,405303,Rep
hr6279-98,300082,Rep
hr1355-113,412429,Rep
hr1217-104,400571,Rep
hr2818-109,400291,Rep
s1996-108,300031,Sen
s179-107,300037,Sen
hr2037-105,400382,Rep
s2751-108,300085,Sen
hres559-107,400083,Rep
s1802-105,300071,Sen
hr2295-104,400382,Rep
hr2154-117,412798,Rep.
s53-96,401391,Sen
s15-112,400418,Sen
s1712-112,412384,Sen
hr3850-112,400158,Rep
hconres316-96,300048,Rep
hr3869-96,405646,Rep
hr1371-93,410812,Rep
s2194-104,300029,Sen
sres687-110,300082,Sen
hr4172-115,400291,Rep
hr3772-115,412541,Rep
s237-113,300075,Sen
hr12356-95,411025,Rep
hr914-96,405646,Rep
hr6479-96,407485,Rep
hres95-107,400333,Rep
hr5372-106,400382,Rep
hr2939-95,401238,Rep
hr2037-98,410010,Rep
s1909-105,300071,Sen
sres200-110,400418,Sen
s1530-108,300031,Sen
hr5842-98,300071,Rep
hr5121-107,400398,Rep
s633-115,300048,Sen
s3217-102,401709,Sen
hconres57-117,412702,Rep.
hr5109-93,401322,Rep
hr2369-112,412231,Rep
s2800-98,401391,Sen
hres1072-94,410186,Rep
s1599-114,300048,Sen.
hr5104-113,412411,Rep
hres301-97,300029,Rep
hr154-94,400680,Rep
hconres200-93,407756,Rep
s1783-109,300048,Sen
hr6350-94,400680,Rep
s433-108,300029,Sen
hr4320-95,410186,Rep
sres42-104,300031,Sen
hres68-94,405646,Rep
hr2119-108,400014,Rep
hr5103-100,400898,Rep
s1662-108,300091,Sen
s879-107,300085,Sen
sconres43-105,300048,Sen
s2474-102,300071,Sen
s729-101,406188,Sen
hres753-96,400374,Rep
hr3656-115,412702,Rep
s464-93,401391,Sen
s1711-111,300082,Sen
hr119-108,400174,Rep
hr14076-94,408745,Rep
s106-102,300029,Sen
sres8-111,300082,Sen
hr4694-106,400382,Rep
s1180-103,300048,Sen
hr3234-104,400015,Rep
hr9397-93,401322,Rep
hr3441-108,400370,Rep
hr591-104,408839,Rep
hr3921-93,407756,Rep
s2794-110,300061,Sen
hr3795-108,400400,Rep
s2587-102,300071,Sen
hr7597-96,401819,Rep
hr8198-95,403260,Rep
hr12532-93,409575,Rep
hr5875-98,403695,Rep
hr14703-93,400333,Rep
hr2859-99,300057,Rep
hr4082-97,411025,Rep
hr7767-96,300031,Rep
hr704-102,409968,Rep
s1200-104,300091,Sen
hr556-101,400504,Rep
hr6161-117,412837,Rep.
s312-94,401391,Sen
s101-113,400418,Sen
hres1521-111,412219,Rep
s1766-104,300007,Sen
hr12161-93,404297,Rep
hr9688-94,410142,Rep
hr5221-106,400382,Rep
hr3231-104,400174,Rep
hr3145-106,400350,Rep
s3589-94,407481,Sen
s980-111,300075,Sen
hr5522-109,400226,Rep
hr12377-94,402160,Rep
hr2232-103,300091,Rep
sjres165-100,401709,Sen
s627-97,410894,Sen
sres677-110,300082,Sen
s343-113,300082,Sen
s463-99,300159,Sen
hjres342-102,400128,Rep
hr2716-106,400382,Rep
s2260-106,400558,Sen
s3934-93,401391,Sen
hr14212-94,401540,Rep
s1214-103,300048,Sen
hr2696-93,405962,Rep
hconres258-107,400382,Rep
hr2210-103,402762,Rep
hres60-108,400012,Rep
hr3951-103,400058,Rep
hconres289-98,300029,Rep
hr868-108,400015,Rep
hr567-102,300037,Rep
hr2304-97,300159,Rep
s2939-102,300071,Sen
hr5631-112,412308,Rep
hr9449-93,404365,Rep
sres346-112,400418,Sen
s1709-108,300029,Sen
hr4775-95,410142,Rep
hr151-116,412472,Rep
hr1435-109,400333,Rep
hconres279-101,400333,Rep
s1765-104,400558,Sen
hjres63-100,402114,Rep
hr10232-95,410186,Rep
s1148-111,300048,Sen
s1456-109,300085,Sen
s2749-106,300082,Sen
s2471-102,300071,Sen
s1227-108,300085,Sen
hr226-93,400680,Rep
hr379-96,404880,Rep
hr10300-94,401273,Rep
s772-104,300037,Sen
hr6274-97,300031,Rep
s3657-109,300085,Sen
sres5-109,300045,Sen
sres313-95,406918,Sen
s309-115,300048,Sen
s649-105,300091,Sen
hconres374-110,400421,Rep
hjres110-97,405496,Rep
hr4042-99,402100,Rep
s1236-106,300029,Sen
hr924-107,400291,Rep
hr4999-93,411025,Rep
hr4278-111,400291,Rep
hres1246-94,408065,Rep
hr1805-115,412541,Rep
s3525-111,300071,Sen
s2360-114,300075,Sen.
s2336-108,300082,Sen
hr3597-105,400511,Rep
hr5134-115,412713,Rep
s1680-105,300037,Sen
hr2220-103,400174,Rep
s3593-94,405969,Sen
s742-117,300048,Sen.
hr4528-95,410969,Rep
hr9284-93,404297,Rep
hr7094-97,400333,Rep
hr2022-108,400370,Rep
hr7202-110,400333,Rep
hr5170-110,412234,Rep
hr3340-95,404297,Rep
hres239-97,300031,Rep
s569-109,300091,Sen
s716-102,300057,Sen
s2297-110,300091,Sen
sres171-102,300061,Sen
s2697-107,300082,Sen
hr1843-102,400898,Rep
hr12853-95,411296,Rep
hr1257-115,400271,Rep
hr4128-93,411025,Rep
hr922-108,400058,Rep
hr4983-102,300085,Rep
s1393-102,300031,Sen
s1661-110,300037,Sen
sres18-108,300045,Sen
s2750-97,405252,Sen
hres20-96,404880,Rep
hr3251-104,406799,Rep
hr3667-96,401034,Rep
s2509-100,401391,Sen
hr7250-94,407756,Rep
s546-111,300082,Sen
hr6105-95,405646,Rep
hr6060-102,402114,Rep
hr15275-94,411025,Rep
hr216-108,400421,Rep
hr1302-101,300029,Rep
sjres323-101,401709,Sen
sres134-108,300045,Sen
hr5449-115,412695,Rep
hr7070-96,400333,Rep
s2500-100,300048,Sen
hr14003-95,403260,Rep
hconres216-110,400655,Rep
s1791-93,404343,Sen
s1979-108,300048,Sen
s695-101,406188,Sen
hr11312-95,410142,Rep
hr1236-106,400333,Rep
hr1607-101,300029,Rep
hres248-110,400043,Rep
hr7640-96,411025,Rep
s275-104,300048,Sen
s330-103,300061,Sen
s646-93,401391,Sen
sres463-109,300045,Sen
hr8912-95,411479,Rep
hres159-115,400271,Rep
hr2240-112,412254,Rep
hjres118-112,400058,Rep
hr5113-111,412273,Rep
s350-116,412549,Sen
hr2613-109,400400,Rep
s3245-96,405252,Sen
hr5256-96,405496,Rep
hr4368-100,402454,Rep
s76-108,300031,Sen
hr3621-107,400418,Rep
hr5080-103,400083,Rep
hr16211-93,401322,Rep
s968-103,401709,Sen
hr1358-110,400368,Rep
s2503-100,401709,Sen
hr9103-95,400333,Rep
s1257-97,401391,Sen
s1638-115,300048,Sen
hr2453-93,410812,Rep
hr1094-97,405496,Rep
hr1607-111,400128,Rep
hr4085-105,400382,Rep
hr3883-102,400191,Rep
s9-104,300031,Sen
hr6224-109,400431,Rep
s2964-93,405721,Sen
s169-112,400418,Sen
s1429-97,406188,Sen
s3216-93,405721,Sen
hr3437-109,400058,Rep
hr4215-100,400898,Rep
hr12280-93,404297,Rep
hr3455-115,412630,Rep
hr2050-99,403695,Rep
sconres120-108,300045,Sen
s944-102,300082,Sen
hjres32-114,412429,Rep.
hr6239-95,401819,Rep
sjres35-100,300071,Sen
hr1286-109,400368,Rep
hjres462-94,300057,Rep
s2684-97,405252,Sen
s594-93,405721,Sen
hres451-98,406740,Rep
sconres38-108,300045,Sen
hconres321-107,400271,Rep
hr397-96,404880,Rep
hr6010-94,410186,Rep
hres1378-95,404297,Rep
hr3888-95,404297,Rep
s2106-103,300029,Sen
s636-104,300031,Sen
hr3003-94,404297,Rep
hr3900-110,400191,Rep
hr5866-97,300159,Rep
s3229-106,400561,Sen
sres70-105,300031,Sen
s2939-114,400418,Sen.
hr1404-110,412234,Rep
hr3400-107,400382,Rep
hr4569-95,300057,Rep
s2417-103,300071,Sen
sres258-116,412549,Sen
hr6182-114,412463,Rep.
s369-111,300061,Sen
hr975-104,400012,Rep
hr577-96,407783,Rep
hr7041-110,412234,Rep
hr5100-106,400418,Rep
hr4740-116,400350,Rep
s1890-106,300085,Sen
hr3276-105,400382,Rep
hr4110-105,400504,Rep
s822-109,300075,Sen
hr3216-93,400680,Rep
hr12708-95,400504,Rep
hr3258-99,400333,Rep
s1917-107,300057,Sen
hr443-108,400058,Rep
sres189-104,300048,Sen
s1197-99,401709,Sen
hr1773-109,400443,Rep
s666-107,300091,Sen
s371-105,300048,Sen
hjres119-100,403695,Rep
hr5128-107,400015,Rep
s1348-110,300082,Sen
hr4548-109,400400,Rep
s1495-115,300075,Sen
sres394-95,405252,Sen
sres447-108,300071,Sen
sconres8-106,300048,Sen
hr1320-113,400291,Rep
sres318-95,410894,Sen
s562-108,300075,Sen
hr633-101,400191,Rep
s271-109,300071,Sen
hr8219-93,407756,Rep
hjres60-104,408839,Rep
hr5813-115,412541,Rep
s1396-108,300091,Sen
sres126-95,406918,Sen
sres249-108,300074,Sen
s3337-102,406188,Sen
s757-101,401391,Sen
hr4303-105,400191,Rep
s1293-112,300075,Sen
hr3326-115,412541,Rep
hr4715-96,300048,Rep
s735-98,406918,Sen
hr5433-106,400333,Rep
hr4458-103,400226,Rep
s2613-105,400561,Sen
hr12103-95,410969,Rep
hr3630-108,400370,Rep
s525-111,300037,Sen
hr16129-93,400680,Rep
hr936-95,300057,Rep
s4628-116,300048,Sen
sjres43-93,405969,Sen
hr6768-93,404297,Rep
hconres111-103,400128,Rep
s97-107,300061,Sen
s2592-102,300071,Sen
hr1690-98,406740,Rep
hr2431-99,300029,Rep
hr2197-103,400174,Rep
hr14132-94,400680,Rep
hr5871-116,412798,Rep
sres11-113,400418,Sen
hr3289-95,409572,Rep
s3792-111,400418,Sen
s893-107,300082,Sen
s2621-113,400418,Sen
hr5994-96,410186,Rep
hr6969-97,401274,Rep
hr3992-100,402114,Rep
s1924-108,300057,Sen
hr1011-97,401819,Rep
hr5658-106,400226,Rep
hr499-117,412702,Rep.
hr2987-99,403695,Rep
sres51-96,406918,Sen
sres140-110,300082,Sen
hr4992-96,300048,Rep
s1260-108,300071,Sen
sres189-107,300071,Sen
sres78-107,300029,Sen
sres278-106,400561,Sen
s3235-110,400418,Sen
s661-93,407481,Sen
hr12985-94,407756,Rep
s3533-114,412549,Sen.
hres1508-93,411479,Rep
hr5033-94,411479,Rep
s2399-105,407992,Sen
s2505-95,405969,Sen
hconres472-108,400191,Rep
hr3627-95,407783,Rep
hr2966-115,400350,Rep
hr3133-113,412419,Rep
s1570-113,300075,Sen
s3017-116,300048,Sen
s1050-107,300085,Sen
s551-115,300071,Sen
hr2322-103,300091,Rep
sres173-114,300082,Sen.
hr5491-101,405646,Rep
s295-104,406188,Sen
hr4604-102,300085,Rep
hres825-114,400158,Rep.
s2443-102,300071,Sen
hr4648-105,400291,Rep
s377-102,406188,Sen
sjres251-93,410894,Sen
hjres548-94,401322,Rep
hr4067-107,400350,Rep
hr4754-98,400571,Rep
hr6056-94,401274,Rep
s1221-117,412549,Sen.
s1485-98,300048,Sen
s152-113,300075,Sen
hr6902-97,300057,Rep
hr2607-109,400400,Rep
hr13095-93,400333,Rep
hr2605-109,400400,Rep
s74-106,300031,Sen
hres355-110,400128,Rep
s196-112,300048,Sen
s1783-101,300071,Sen
s2604-111,300082,Sen
hr3812-101,400333,Rep
s750-105,300037,Sen
hr4364-97,411025,Rep
s7-111,300082,Sen
hr6847-97,300091,Rep
s1333-105,300045,Sen
hr3468-96,401274,Rep
s1510-96,405969,Sen
hr6108-96,403556,Rep
hr3545-95,410186,Rep
s20-113,400418,Sen
hr8903-94,400680,Rep
hr2489-117,400350,Rep.
hres328-116,412775,Rep
s1474-100,401709,Sen
hconres549-94,402160,Rep
s164-94,401391,Sen
hr2383-106,400504,Rep
hr1609-108,400158,Rep
s1713-104,300045,Sen
hr1185-111,412195,Rep
hr3812-95,401819,Rep
s2050-101,300061,Sen
hr6716-96,410186,Rep
hr2008-109,400322,Rep
s565-100,300048,Sen
s1097-102,300061,Sen
hr1540-105,400316,Rep
hr1912-109,400158,Rep
hr7006-110,400333,Rep
hr3231-105,400511,Rep
hr1310-110,412231,Rep
s1292-101,300048,Sen
sres528-96,406918,Sen
s923-111,300075,Sen
s640-103,401709,Sen
s2774-111,300048,Sen
s540-110,400418,Sen
hconres177-108,400191,Rep
hr2074-100,300091,Rep
hres220-93,400680,Rep
hr5274-106,400594,Rep
hr1672-113,412549,Rep
hr3697-106,400418,Rep
hr896-103,400174,Rep
hres884-110,400333,Rep
sjres28-107,300031,Sen
hr758-103,400015,Rep
hr4459-108,400322,Rep
s1475-103,300029,Sen
hr6510-94,405303,Rep
sres466-108,300071,Sen
hr14170-95,402160,Rep
hr2794-107,400291,Rep
hr1639-99,402100,Rep
hconres323-108,400333,Rep
hjres11-110,400121,Rep
s1647-106,400558,Sen
s2762-99,300048,Sen
s3496-111,300071,Sen
hr1342-98,406740,Rep
s2790-117,456798,Sen.
s905-106,300085,Sen
hr1305-116,412521,Rep
hr5486-100,300091,Rep
hr4065-106,400382,Rep
hr70-106,400504,Rep
s105-104,300031,Sen
hr7035-110,412219,Rep
s1466-108,300075,Sen
sres9-102,300071,Sen
hr810-100,410010,Rep
s2161-100,401391,Sen
hr4165-108,400382,Rep
s1782-106,300045,Sen
hr654-110,400333,Rep
hr2546-102,400043,Rep
hr2554-101,403695,Rep
hr7005-110,400333,Rep
s3780-94,410421,Sen
hr2767-101,407564,Rep
s1754-105,300045,Sen
hr3527-113,400400,Rep
s1728-107,300091,Sen
s2808-97,405252,Sen
hjres444-94,401322,Rep
hr6988-116,412837,Rep
hr1776-110,412231,Rep
s1561-96,410894,Sen
hr6439-93,404297,Rep
s1651-100,300031,Sen
sconres19-108,300085,Sen
hconres99-105,400188,Rep
s2677-108,300048,Sen
hr8122-116,412195,Rep
hr3173-105,400333,Rep
s966-106,300082,Sen
s2886-93,401391,Sen
hr3919-93,407756,Rep
hres349-106,400398,Rep
hr8413-94,411479,Rep
hconres311-93,404297,Rep
hres306-110,400043,Rep
hjres7-109,400121,Rep
s2429-102,300071,Sen
hr5023-101,402114,Rep
hr2087-108,400083,Rep
s2078-116,300075,Sen
hr2274-104,400374,Rep
hconres482-109,400158,Rep
hr576-108,400188,Rep
hr6982-116,412798,Rep
hr2713-101,400333,Rep
s482-107,300045,Sen
hr4233-111,400443,Rep
s235-105,407992,Sen
hr5372-102,300085,Rep
hr3848-93,408745,Rep
s3290-93,405969,Sen
s295-105,300057,Sen
hr3642-115,412541,Rep
hr4380-105,400398,Rep
s720-108,300057,Sen
hr6666-116,400350,Rep
hr961-96,401819,Rep
s286-104,300071,Sen
hr581-96,407783,Rep
hr4876-111,412273,Rep
hjres464-95,300048,Rep
hr6105-115,412713,Rep
s2220-116,300048,Sen
sres398-113,300082,Sen
s2122-100,401709,Sen
hr3715-111,400647,Rep
hr1079-100,411025,Rep
s1750-109,300085,Sen
s3799-94,405969,Sen
hjres559-98,300029,Rep
hr6206-117,412702,Rep.
s2456-98,401709,Sen
hr2237-102,408839,Rep
hr1364-115,412623,Rep
s3681-110,300082,Sen
hr615-115,412411,Rep
hr32-105,400012,Rep
hr2205-113,412254,Rep
hr5154-110,400128,Rep
s1295-108,300075,Sen
hconres265-102,300037,Rep
hr8276-96,400898,Rep
hjres226-100,400333,Rep
s2206-115,412549,Sen
hr1099-110,400647,Rep
hr5664-101,400043,Rep
hr1518-113,400431,Rep
hr2468-96,410186,Rep
s1414-105,300071,Sen
hjres39-104,400316,Rep
hr4950-107,400058,Rep
sres218-106,300029,Sen
hr2178-111,400333,Rep
s1986-114,300082,Sen.
hr1495-116,412630,Rep
sjres160-93,410894,Sen
hr6793-115,412427,Rep
hr7242-96,407485,Rep
s1509-104,300031,Sen
hr1336-107,400012,Rep
s1917-115,300048,Sen
hr1118-103,400316,Rep
hr7690-116,412641,Rep
hr3905-106,400188,Rep
s1426-93,405721,Sen
hjres473-95,401034,Rep
s1296-109,300075,Sen
s3878-94,401391,Sen
hr5027-102,400191,Rep
s2666-93,404343,Sen
hr3118-115,412472,Rep
hr3339-101,411025,Rep
hr1911-100,300091,Rep
hr5116-115,400655,Rep
hr4489-108,400158,Rep
hconres277-111,400333,Rep
hr2566-94,400680,Rep
hr4239-108,400191,Rep
s200-104,401709,Sen
sjres150-97,406188,Sen
hr4654-98,300082,Rep
hr8519-94,401322,Rep
s3886-109,300045,Sen
s2702-113,400418,Sen
hres912-114,412521,Rep.
hjres666-99,406740,Rep
s825-107,300082,Sen
hr3245-94,300057,Rep
hconres470-95,410186,Rep
sres289-94,410421,Sen
hr896-114,412463,Rep.
hr4959-115,412712,Rep
sres100-97,405252,Sen
hr4229-97,410142,Rep
s823-100,401391,Sen
hr5034-113,400158,Rep
hr2840-105,400571,Rep
s3770-116,300048,Sen
hr3001-115,412521,Rep
s3454-110,300037,Sen
s2826-106,300085,Sen
s1953-109,300048,Sen
sres390-108,300075,Sen
s1701-114,300075,Sen.
hres1278-94,408065,Rep
s2030-101,300061,Sen
hr1552-115,412411,Rep
hr4242-95,405646,Rep
hr2279-115,412254,Rep
hr1537-105,400511,Rep
hr2997-99,400043,Rep
hr3151-102,300091,Rep
hr7924-116,412541,Rep
hr5040-113,412419,Rep
sres188-109,300045,Sen
hr8268-94,405646,Rep
s1480-98,300048,Sen
hr1562-111,400443,Rep
s2505-106,300057,Sen
hjres51-103,400504,Rep
s2640-115,412549,Sen
hconres489-94,401322,Rep
hr1820-117,412463,Rep.
s1264-106,300091,Sen
hr3962-101,400191,Rep
hr3649-103,400191,Rep
hr4063-104,400594,Rep
hr4854-99,406799,Rep
s1806-108,300029,Sen
hr806-108,400188,Rep
hr112-108,400174,Rep
hr3290-95,409572,Rep
hr2788-105,400188,Rep
hjres154-100,400333,Rep
s2606-111,300082,Sen
s1812-94,401391,Sen
hr11927-93,401322,Rep
s508-110,300048,Sen
s3026-108,300045,Sen
hr12909-93,404297,Rep
hjres378-99,400333,Rep
hconres108-110,400350,Rep
sres16-116,300048,Sen
s750-100,401709,Sen
hr4170-108,400322,Rep
hr14398-95,407783,Rep
hr6580-115,412713,Rep
hr3015-108,400431,Rep
hres516-99,402100,Rep
s1781-113,400418,Sen
hr5620-97,405855,Rep
hr2871-116,412773,Rep
hr10375-94,403260,Rep
hconres110-116,412819,Rep
hconres594-95,411479,Rep
s395-108,300048,Sen
hr3436-102,300037,Rep
s1628-106,300082,Sen
hr8563-94,400680,Rep
hr3458-107,400368,Rep
hr7981-93,411025,Rep
hr64-109,400083,Rep
hr6151-102,400316,Rep
sjres231-101,300048,Sen
s2401-115,300048,Sen
hr11608-93,411682,Rep
hr13062-95,402160,Rep
hres307-111,412308,Rep
s2105-104,300045,Sen
hr7381-93,407756,Rep
s1485-105,300031,Sen
hr2527-105,400291,Rep
s1327-104,300071,Sen
hr7929-94,404365,Rep
hr1843-94,404297,Rep
hres466-110,400271,Rep
s611-108,300082,Sen
s1771-114,412549,Sen.
s2901-94,401391,Sen
s2353-97,401391,Sen
hr5114-112,412429,Rep
hr1454-108,400418,Rep
hr6750-94,401322,Rep
sres397-108,300045,Sen
s224-107,300071,Sen
hr248-101,406740,Rep
hr6832-115,412308,Rep
s2608-113,300075,Sen
s318-107,300031,Sen
hr3142-105,400128,Rep
hr4435-100,410010,Rep
s1869-93,406918,Sen
hjres72-105,400121,Rep
hr4780-99,400898,Rep
s1637-111,300091,Sen
sconres93-110,300037,Sen
sconres41-93,410894,Sen
hr830-99,300082,Rep
hr8355-116,412773,Rep
hr3850-111,412289,Rep
sjres237-102,300031,Sen
s194-114,300048,Sen.
hr3957-113,400271,Rep
s1679-99,300048,Sen
s1793-95,406918,Sen
hconres97-116,412541,Rep
hr4959-96,410186,Rep
s922-102,300031,Sen
s2664-110,300082,Sen
s1467-109,300085,Sen
s758-100,401391,Sen
s318-97,401391,Sen
hr2950-97,400333,Rep
s1930-109,300082,Sen
s641-111,300048,Sen
hr2967-100,411025,Rep
hr2204-112,400400,Rep
s1592-103,300037,Sen
hr6145-96,300159,Rep
s3437-109,300082,Sen
s238-112,412384,Sen
hr4678-100,400333,Rep
hconres97-115,412308,Rep
hres1419-93,408065,Rep
hjres812-94,400333,Rep
hr4114-105,400518,Rep
sres346-111,300091,Sen
hr4261-110,400158,Rep
s1971-106,300159,Sen
hjres64-103,400333,Rep
s1334-114,300075,Sen.
s3450-95,405969,Sen
hr12091-94,404297,Rep
s889-116,300048,Sen
sres132-111,300037,Sen
s2799-107,300071,Sen
s542-109,300037,Sen
hr97-109,400158,Rep
hr2925-95,400333,Rep
s818-109,300048,Sen
hres66-102,400333,Rep
hres557-93,404297,Rep
hjres238-95,411479,Rep
s2786-109,400418,Sen
sres398-114,300048,Sen.
s2926-107,300085,Sen
s137-113,400418,Sen
s2653-106,400558,Sen
hr1448-103,404067,Rep
s87-105,300091,Sen
sres123-106,300031,Sen
sconres109-100,300071,Sen
hr10744-95,411025,Rep
hr5083-117,412695,Rep.
hconres394-110,400421,Rep
s1571-106,300057,Sen
hr3480-100,411025,Rep
s399-105,300071,Sen
hr1613-113,412472,Rep
s932-105,300159,Sen
s1975-103,407992,Sen
s1730-101,300159,Sen
hjres594-93,401730,Rep
hr5139-108,400443,Rep
hr2231-103,300091,Rep
hr7466-93,404365,Rep
hr2607-105,400398,Rep
s3013-102,401709,Sen
hr808-106,400382,Rep
s55-114,400418,Sen.
hr5709-111,412254,Rep
hr10030-95,410142,Rep
s3120-114,400418,Sen.
hr2192-97,405855,Rep
hr7262-116,400271,Rep
s3183-110,300037,Sen
hr2226-93,404365,Rep
s1111-107,300029,Sen
sjres128-97,401391,Sen
hr2126-103,400370,Rep
sres416-109,400418,Sen
hconres143-107,400350,Rep
s677-105,407992,Sen
hr1149-115,412623,Rep
hr15178-93,408065,Rep
hr2948-94,410142,Rep
hres1096-95,410969,Rep
s2437-99,401391,Sen
s1485-101,300048,Sen
hr4562-96,300031,Rep
s1660-107,300057,Sen
hr3664-97,400898,Rep
hr43-106,400504,Rep
hr7235-110,400370,Rep
hr1098-97,405496,Rep
hres599-107,400083,Rep
hconres148-104,400083,Rep
hr5834-98,300082,Rep
hr5381-99,400191,Rep
s591-106,300048,Sen
hr1694-107,400322,Rep
sres167-107,300071,Sen
s4995-116,300048,Sen
s448-104,300048,Sen
s1024-101,300031,Sen
s1260-109,400418,Sen
s113-104,300031,Sen
s523-104,300007,Sen
hr1386-116,412195,Rep
s1370-109,300007,Sen
s3235-111,300037,Sen
hr2414-102,300037,Rep
hr13115-94,401238,Rep
hr8015-95,409572,Rep
hr2010-116,400655,Rep
hjres5-109,400121,Rep
hr3122-103,400504,Rep
s1818-113,300082,Sen
hr505-96,300057,Rep
s2925-102,401391,Sen
hr1701-112,412308,Rep
hr1053-104,408839,Rep
s206-95,401391,Sen
hr9958-93,403260,Rep
hr1313-112,412308,Rep
hr2309-102,405646,Rep
hr3764-106,400431,Rep
hr2250-103,400350,Rep
hr4234-105,400431,Rep
hr8202-93,404297,Rep
hr1158-101,406740,Rep
hr6192-102,400083,Rep
hr2047-101,406740,Rep
hr8668-95,409575,Rep
